namespace	key	en_us	current_ru	proposed_ru	reason
enderio	item.enderio.clear_glass_ea_lime	Lime Enlightened Clear Glass (Animals Pass)		Лаймовое осветляющее чистое стекло (проходят животные)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.clear_glass_ea_magenta	Magenta Enlightened Clear Glass (Animals Pass)		Пурпурное осветляющее чистое стекло (проходят животные)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.clear_glass_ea_orange	Orange Enlightened Clear Glass (Animals Pass)		Оранжевое осветляющее чистое стекло (проходят животные)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.clear_glass_ea_pink	Pink Enlightened Clear Glass (Animals Pass)		Розовое осветляющее чистое стекло (проходят животные)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.clear_glass_ea_purple	Purple Enlightened Clear Glass (Animals Pass)		Фиолетовое осветляющее чистое стекло (проходят животные)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.clear_glass_ea_red	Red Enlightened Clear Glass (Animals Pass)		Красное осветляющее чистое стекло (проходят животные)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.clear_glass_ea_white	White Enlightened Clear Glass (Animals Pass)		Белое осветляющее чистое стекло (проходят животные)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.clear_glass_ea_yellow	Yellow Enlightened Clear Glass (Animals Pass)		Жёлтое осветляющее чистое стекло (проходят животные)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.clear_glass_em	Enlightened Clear Glass (Monsters Pass)		Осветляющее чистое стекло (проходят монстры)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.clear_glass_em_black	Black Enlightened Clear Glass (Monsters Pass)		Чёрное осветляющее чистое стекло (проходят монстры)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.clear_glass_em_blue	Blue Enlightened Clear Glass (Monsters Pass)		Синее осветляющее чистое стекло (проходят монстры)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
