"id"	"source_hash"	"verdict"	"recommendation"	"reason"	"checked_dimensions"	"reviewer"	"method"
"patchouli-lang:botania:botania.page.elvenLore2"	"sha256:ef7d89184f12541392309a90caab51f817fd0afbc87a86677881779c33e8edc1"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"patchouli-lang:botania:botania.page.elvenLore3"	"sha256:0db539fce826cf3c9dd9a810cb533b3c7e6b5e7c4e72199c437d4850fa8be116"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"patchouli-lang:botania:botania.page.elvenLore4"	"sha256:8eb57b0f518681270d30d55196a8b67c0f81efe0fedb381ba693ea1bc84b2035"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"patchouli-lang:botania:botania.page.elvenLore5"	"sha256:99fc484749903436796f809acdd1df73c7d552e84902371b104484ae59b65f45"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"patchouli-lang:botania:botania.page.elvenLore6"	"sha256:702e4dd3652105542497d73cfe7c748f841d5f5249aa193dbf244d995704284a"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"patchouli-lang:botania:botania.page.elvenLore7"	"sha256:2cb80d4d69ae1c5016b3f4c0ba1f00a17c5ea1ac7f9a6b61a1716ff0f5ba90bc"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"patchouli-lang:botania:botania.entry.flugelEye"	"sha256:3a468aeddb0013649df9056ba2fe09a4104829289921dc28fcbc1d46b14852a3"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"patchouli-lang:botania:botania.page.flugelEye0"	"sha256:dd95f185232f709f95d7a7a92765ff9a1e7356fda717c9c30181638762137a34"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"patchouli-lang:botania:botania.page.flugelEye1"	"sha256:3f5a26c6b36906d946e0dccbede6898cf480ae23e69566d5ab11940a38a2dbdd"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"patchouli-lang:botania:botania.entry.gaiaRitual"	"sha256:7363c8198f74928ccf06d712ec48b39bd94b4d3e19169300eddec65aaf4c157d"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"patchouli-lang:botania:botania.page.gaiaRitual0"	"sha256:2f44543d5268e5c12b8baff2ce4a417882bb1d42b183d15f4a6da9de8a30dcc3"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"patchouli-lang:botania:botania.page.gaiaRitual1"	"sha256:4ab19c0147e59184c2ca2c3ea902ee1754d85ce602be5227f450e358f3cf55a1"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"patchouli-lang:botania:botania.page.gaiaRitual2"	"sha256:7363c8198f74928ccf06d712ec48b39bd94b4d3e19169300eddec65aaf4c157d"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"patchouli-lang:botania:botania.page.gaiaRitual3"	"sha256:51c6987be07cd066a8a356aea1e1ac134f25ea6cfbc4e8bc86bd40870759be3c"	"CHANGE"	"Чтобы начать ритуал, просто кликните Shift+ПКМ на блоке $(item)Маяка$(0) со $(item)Слитком террастали$(0) в руке, сделайте шаг назад и готовьтесь к борьбе за свою жизнь. Вам потребуются все ваши умения для борьбы с $(thing)Хранителем Гайи$(0), бой может быть сложнее, чем бой с $(thing)Иссушителем$(0). После победы над $(thing)Хранителем$(0), можно забрать свой приз - горстку $(item)Духа Гайи$(0)."	"Заглавная форма обращения внутри предложения заменена на современную строчную."	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"patchouli-lang:botania:botania.page.gaiaRitual4"	"sha256:73b9b8a12d11fc9bf2827e68d39579246ded3993b61331af83bc1935a7788743"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"patchouli-lang:botania:botania.page.gaiaRitual5"	"sha256:01e1cabaa9e96db6ef9ec2b73516e86b8622be991e36c199ad72d83ab702a575"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"patchouli-lang:botania:botania.entry.gaiaRitualHardmode"	"sha256:fa60a853560e32171d06dc65ba3314d223f87de5ee10e4fb3396c0d78858cdda"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"patchouli-lang:botania:botania.page.gaiaRitualHardmode0"	"sha256:003acbd7877036efec699606d1ff7de5bd5c065e46aa40d4563fdb3bad3e4291"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"patchouli-lang:botania:botania.page.gaiaRitualHardmode1"	"sha256:bdecca02560c901f0869ac756fec2744e5d36fc0075694cc58cae0954184dc1b"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"patchouli-lang:botania:botania.page.gaiaRitualHardmode2"	"sha256:b9cf5f52e3899f0a222bf54ccbb6aace4c5dcb76d4f5845550bebaaf85e9c152"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"patchouli-lang:botania:botania.entry.infiniteFruit"	"sha256:4b438fb780205b18d3bdff7cf635284835b7e265b2fd5f0c44ae08595b42ae87"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"patchouli-lang:botania:botania.page.infiniteFruit0"	"sha256:1c73e9f48f5711052d0f45a838fb3fc0365d8f98c40dfa0aaadc2b353f6ea8ee"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"patchouli-lang:botania:botania.entry.aIntro"	"sha256:802db0455228f11f13bd484e3ee2c0d7aadf20c9ac2335d5b56c59085be21069"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"patchouli-lang:botania:botania.page.aIntro0"	"sha256:7e7fe3b0c9c74bbcff718b55d888aa1bb367c07a7410dbcb06f582696b495c66"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"patchouli-lang:botania:botania.page.aIntro1"	"sha256:668055f967f0c7eb80780695b257157f46e48ae48507047f9977d8dc890b9f95"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"patchouli-lang:botania:botania.page.aIntro2"	"sha256:e5e22364801cdd00c15a8bd085886787f6151f4982d01b5568bd4763fca7efde"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"patchouli-lang:botania:botania.page.aIntro3"	"sha256:fdceced2058917bd4a28ca6e78af2da5179f03a822ca4502eab90315b0f27036"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"patchouli-lang:botania:botania.page.aIntro4"	"sha256:720cb6ed3fdd9eea0afc279788fd79f9f10c9288308926bb6e99043bb3890e95"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"patchouli-lang:botania:botania.page.aIntro5"	"sha256:f7b629c11ddfe88376e6916993c63022114efff7b49c02b3306e291ac17b3a6b"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"patchouli-lang:botania:botania.page.aIntro6"	"sha256:7deeb09666c0f3a03e8583e0d5499a7d1470af2a7ada13a833681775702f8476"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"patchouli-lang:botania:botania.page.aIntro7"	"sha256:a2e1e86141475aff8eb781c90efac6de9cb3d0cb0245cf14b20513cf1dc342c5"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"patchouli-lang:botania:botania.entry.kingKey"	"sha256:870bbeb44a69501a5ceccf99b59daebd130057a684602d6156645e6618f70089"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"patchouli-lang:botania:botania.page.kingKey0"	"sha256:afaba3cf28edfafcf70ae12f47060e60183cda6758133e65a8a9b7fad4c77f74"	"CHANGE"	"$(item)Ключ от Королевского арсенала$(0) — могущественная реликвия, способная материализовать оружие из воздуха. Удерживание ПКМ ключом начнет призыв светящихся снарядов... откуда-то. Одновременно можно создать до двадцати снарядов, и, отпустив ключ, вы запустите их по одному в ту точку, на которую направлен ваш взгляд. Эти снаряды движутся с высокой скоростью и взрываются при контакте."	"Заглавная форма обращения внутри предложения заменена на современную строчную."	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"patchouli-lang:botania:botania.entry.lokiRing"	"sha256:fbe4af273a0388b5f49757a68064db22fc57359ad66421f88596bc44200809f9"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"patchouli-lang:botania:botania.page.lokiRing0"	"sha256:feae310c30a9128334af2bc421f365adf06e67a8d2c6d4b8f986f7be793ef981"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"patchouli-lang:botania:botania.page.lokiRing1"	"sha256:f6456652227f7f185ba470453595e2db775cb83919c9cdd6ad491734811f3402"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"patchouli-lang:botania:botania.page.lokiRing2"	"sha256:736191f397acfb2103d061129269de65a67ff3c997483434adefd9f09ea86522"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"patchouli-lang:botania:botania.page.lokiRing3"	"sha256:a8beb31bad58933a44d6025dd9bbeb044421987a57463630afa3eed0463c344a"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"patchouli-lang:botania:botania.entry.odinRing"	"sha256:9f6c5901bb3b59e71884ece46cb45759d55582479b4fee6a23b90bed05a75b02"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"patchouli-lang:botania:botania.page.odinRing0"	"sha256:fb7faca9df68c9014e4a63a8bb57522209c5929dde94e9e4b54e6da5b2d87394"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"patchouli-lang:botania:botania.entry.relicInfo"	"sha256:638b7ff1a21f06753cf482caedbd04f98dc265f241d50c6c96446a69c6b1511d"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"patchouli-lang:botania:botania.page.relicInfo0"	"sha256:92f04f982870e04dc2d20e2c2a8c3ecf4d08bf42771799b880040224ad6fc410"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"patchouli-lang:botania:botania.page.relicInfo1"	"sha256:27e1f5a997c734008d606af87df7a0006905edeb7adf7609dd0eb58003f7587f"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"patchouli-lang:botania:botania.entry.relics"	"sha256:2256632d59c5ebcd5a35314168f67a65efcfa225117bca776978d0d03c9e9c58"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"patchouli-lang:botania:botania.page.relics0"	"sha256:06297b097aeac9c99db6195a591ddbc1b7a12ac411fc4e561bc191c8f1d619d9"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"patchouli-lang:botania:botania.entry.thorRing"	"sha256:84ebfbd38635216ec5e4bf88b312fdba50ed375644362e50b80fad515334f223"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"patchouli-lang:botania:botania.page.thorRing0"	"sha256:f1550171bc2dcadc040f8cf9160d518f2632c49aff5e012d740c02a3c4d755cc"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"patchouli-lang:botania:botania.entry.apothecary"	"sha256:c37e54b47bd139b3bd92ac5aedb95932cb9c45933c781d2191fbc24380916179"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"patchouli-lang:botania:botania.page.apothecary0"	"sha256:26dae8430e72b2bf5e4006ed52e8c7cbd5543f2c8f0d231a1c4a0c0bc62793dc"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"patchouli-lang:botania:botania.page.apothecary1"	"sha256:eb6168c496584b1913af70c65dc275fa57fe9210b2ce73998c8bf8687a969f8d"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"patchouli-lang:botania:botania.page.apothecary2"	"sha256:7e46d5e0dd603592d1a10090562db678ec449b827ac5325f0739ab9ee4705c38"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"patchouli-lang:botania:botania.page.apothecary3"	"sha256:7f776f0c9233f2f328a9964d214b31f4dcabdd5ebe112618fab0f6e093a6e16a"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"patchouli-lang:botania:botania.page.apothecary4"	"sha256:5619eb86436d386ffdb41cbc93bada1ca8481ed64cf0a87e8c3851bed0ea5ce5"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"patchouli-lang:botania:botania.page.apothecary7"	"sha256:1448b25c47c1c380fd5f85c13d45d75d106731f6abfc27f4f5ffdb3554363ed7"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"patchouli-lang:botania:botania.page.apothecary6"	"sha256:ceb161b60685b583c5b594d6bc75fe66872607d1f74881fc3306b01c11d851bb"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"patchouli-lang:botania:botania.entry.blackLotus"	"sha256:790a4590717918485f0e38385da506c95ec4eb9b6adf42a0183c260c2c887ae2"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"patchouli-lang:botania:botania.page.blackLotus0"	"sha256:91e0a42912586b3e2edda7e345c37e499db7ea013143190942492be6e96fc767"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"patchouli-lang:botania:botania.entry.flowerBag"	"sha256:206983903422abf608b02bc3b2e5bdddaa71fd14aa916676cbdb0c877f19eab1"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
