"id"	"source_hash"	"source"	"effective_translation"	"context"	"version"	"origin"
"block:block.botania.floating_endoflame"	"sha256:9cccd263d50946e66b9403797c95563662e8d97821fd63f56efabddd20b901ea"	"Floating Endoflame"	"Парящее Эндопламя"	"{""kind"": ""block_name"", ""location"": {}, ""source_id"": ""blocks"", ""state"": ""visible""}"	"1.19.3-original"	"native_ru"
"block:block.botania.floating_entropinnyum"	"sha256:05461812f81c44e521f1a1f7a60e05e388c9117695733c06f486bc19516b910d"	"Floating Entropinnyum"	"Парящий Энтропиннум"	"{""kind"": ""block_name"", ""location"": {}, ""source_id"": ""blocks"", ""state"": ""visible""}"	"1.19.3-original"	"native_ru"
"block:block.botania.floating_exoflame"	"sha256:14db9306be7f08d9e308a085266db741ace10c2a686727848af3a450c3138585"	"Floating Exoflame"	"Парящее Экзопламя"	"{""kind"": ""block_name"", ""location"": {}, ""source_id"": ""blocks"", ""state"": ""visible""}"	"1.19.3-original"	"native_ru"
"block:block.botania.floating_fallen_kanade"	"sha256:a0fd5396be016fa627ced23771b0f34f7342f1121f6868dd8770c11a386eb8df"	"Floating Fallen Kanade"	"Парящий Павший Канадэ"	"{""kind"": ""block_name"", ""location"": {}, ""source_id"": ""blocks"", ""state"": ""visible""}"	"1.19.3-original"	"native_ru"
"block:block.botania.floating_gourmaryllis"	"sha256:a1254cc785f5e4a101824c0deba1695e118dcd322a58a97af38a956456b164a9"	"Floating Gourmaryllis"	"Парящий Гурмарилис"	"{""kind"": ""block_name"", ""location"": {}, ""source_id"": ""blocks"", ""state"": ""visible""}"	"1.19.3-original"	"native_ru"
"block:block.botania.floating_heisei_dream"	"sha256:ba94b133d9dd35179bc0b5bebcbe708ace2c6076e458311ec2e2ede4ba3243f7"	"Floating Heisei Dream"	"Парящая Мечта Хэйсэй"	"{""kind"": ""block_name"", ""location"": {}, ""source_id"": ""blocks"", ""state"": ""visible""}"	"1.19.3-original"	"native_ru"
"block:block.botania.floating_hopperhock"	"sha256:4a86dc6c0184b102d79eb06b2b22a3f3b9b62cc2460966890d16c2b52f73e20e"	"Floating Hopperhock"	"Парящий Вороток"	"{""kind"": ""block_name"", ""location"": {}, ""source_id"": ""blocks"", ""state"": ""visible""}"	"1.19.3-original"	"native_ru"
"block:block.botania.floating_hopperhock_chibi"	"sha256:b00aed5d01ce1c8545c47b04c32ea83dda0dfa607127cc2f77e3fe476b8370b8"	"Floating Hopperhock Petite"	"Парящий Маленький Вороток"	"{""kind"": ""block_name"", ""location"": {}, ""source_id"": ""blocks"", ""state"": ""visible""}"	"1.19.3-original"	"native_ru"
"block:block.botania.floating_hyacidus"	"sha256:db2eae73ce229e07f79a8546cbed2ca743e6c94629593314c4d0efe78e8618d4"	"Floating Hyacidus"	"Парящий Гаяцидус"	"{""kind"": ""block_name"", ""location"": {}, ""source_id"": ""blocks"", ""state"": ""visible""}"	"1.19.3-original"	"native_ru"
"block:block.botania.floating_hydroangeas"	"sha256:2c179ab5fdc542bb1bd672aa805a128f4e957230af6bc25a0f2e70ce5aba672e"	"Floating Hydroangeas"	"Парящая Водогортензия"	"{""kind"": ""block_name"", ""location"": {}, ""source_id"": ""blocks"", ""state"": ""visible""}"	"1.19.3-original"	"native_ru"
"block:block.botania.floating_jaded_amaranthus"	"sha256:89980fa29c3aa61971a837cd33a0285439534382d4b11d6bca80dc5474e00ed6"	"Floating Jaded Amaranthus"	"Парящий Измученный амарант"	"{""kind"": ""block_name"", ""location"": {}, ""source_id"": ""blocks"", ""state"": ""visible""}"	"1.19.3-original"	"native_ru"
"block:block.botania.floating_jiyuulia"	"sha256:8fc29a81be138f9289791e72edb875e4b7b9cb81ce141283ead20e5bc32e8c23"	"Floating Jiyuulia"	"Парящая Джиулия"	"{""kind"": ""block_name"", ""location"": {}, ""source_id"": ""blocks"", ""state"": ""visible""}"	"1.19.3-original"	"native_ru"
"block:block.botania.floating_jiyuulia_chibi"	"sha256:eaaa90a8b8795b6e6ea5c96e945179dd6e88cdedce7a07a0d728136f2a3245c4"	"Floating Jiyuulia Petite"	"Парящая Маленькая Джиулия"	"{""kind"": ""block_name"", ""location"": {}, ""source_id"": ""blocks"", ""state"": ""visible""}"	"1.19.3-original"	"native_ru"
"block:block.botania.floating_kekimurus"	"sha256:de67158f598d16a962f92403a2327667b5c2a29a237497f882da97021efb1e67"	"Floating Kekimurus"	"Парящий Кикиморус"	"{""kind"": ""block_name"", ""location"": {}, ""source_id"": ""blocks"", ""state"": ""visible""}"	"1.19.3-original"	"native_ru"
"block:block.botania.floating_labellia"	"sha256:cdcbdd97405c7ee0fe46ec8dc38840e3a530960d33affcba2d82ba620d61a8d7"	"Floating Labellia"	"Парящая Лейбелия"	"{""kind"": ""block_name"", ""location"": {}, ""source_id"": ""blocks"", ""state"": ""visible""}"	"1.19.3-original"	"native_ru"
"block:block.botania.floating_loonium"	"sha256:dac8898880c33628f26c0e69672c4df1a3d1efeeac4e37251842028118e5be95"	"Floating Loonium"	"Парящий Лутюльпан"	"{""kind"": ""block_name"", ""location"": {}, ""source_id"": ""blocks"", ""state"": ""visible""}"	"1.19.3-original"	"native_ru"
"block:block.botania.floating_manastar"	"sha256:0d4210689aa44fe11e12717cfc7a91e92da51710625b113860f98a859eec8287"	"Floating Manastar"	"Парящая Звезда маны"	"{""kind"": ""block_name"", ""location"": {}, ""source_id"": ""blocks"", ""state"": ""visible""}"	"1.19.3-original"	"native_ru"
"block:block.botania.floating_marimorphosis"	"sha256:8b12482efa0151d86e04c6bbc17cceb74c6284766bc48a40531e3e8c12185548"	"Floating Marimorphosis"	"Парящий Мариморфозис"	"{""kind"": ""block_name"", ""location"": {}, ""source_id"": ""blocks"", ""state"": ""visible""}"	"1.19.3-original"	"native_ru"
"block:block.botania.floating_marimorphosis_chibi"	"sha256:c157b8114ca634c8fe94d52a5ce6b12811939ee03a1d962b15d2f875b083bad4"	"Floating Marimorphosis Petite"	"Парящий Маленький Мариморфозис"	"{""kind"": ""block_name"", ""location"": {}, ""source_id"": ""blocks"", ""state"": ""visible""}"	"1.19.3-original"	"native_ru"
"block:block.botania.floating_medumone"	"sha256:9cc519e42d207283f8ba1336961448ef148f2d41388cfc79d54b89abba54f673"	"Floating Medumone"	"Парящий Медумон"	"{""kind"": ""block_name"", ""location"": {}, ""source_id"": ""blocks"", ""state"": ""visible""}"	"1.19.3-original"	"native_ru"
"block:block.botania.floating_munchdew"	"sha256:163f829cdc35ee744e7c7062bfbebbc422bce53571508f469b316f00d6d9fad9"	"Floating Munchdew"	"Парящая Жевательная роса"	"{""kind"": ""block_name"", ""location"": {}, ""source_id"": ""blocks"", ""state"": ""visible""}"	"1.19.3-original"	"native_ru"
"block:block.botania.floating_narslimmus"	"sha256:834d24a537b260ea774b792eed2b58f50d41f3ca00c3b76e07d93ca6acc23e94"	"Floating Narslimmus"	"Парящий Слизевик"	"{""kind"": ""block_name"", ""location"": {}, ""source_id"": ""blocks"", ""state"": ""visible""}"	"1.19.3-original"	"native_ru"
"block:block.botania.floating_orechid"	"sha256:e4cc77b8561f538ce01856097a75b1cfcde68bbf914658603ec55c641d238437"	"Floating Orechid"	"Парящий Рудноцвет"	"{""kind"": ""block_name"", ""location"": {}, ""source_id"": ""blocks"", ""state"": ""visible""}"	"1.19.3-original"	"native_ru"
"block:block.botania.floating_orechid_ignem"	"sha256:632fa2d3b159b33d9edd12e93c3943e951bad89785a40e7b5083b1c031ee4264"	"Floating Orechid Ignem"	"Парящий Огненный рудноцвет"	"{""kind"": ""block_name"", ""location"": {}, ""source_id"": ""blocks"", ""state"": ""visible""}"	"1.19.3-original"	"native_ru"
"block:block.botania.floating_pollidisiac"	"sha256:3768f27f31e8c08e40a650954b4025e8cc1ebd36ffc36b74c9c105ec4aba4227"	"Floating Pollidisiac"	"Парящий Поллидизиак"	"{""kind"": ""block_name"", ""location"": {}, ""source_id"": ""blocks"", ""state"": ""visible""}"	"1.19.3-original"	"native_ru"
"block:block.botania.floating_pure_daisy"	"sha256:ce5d94715e08cdc4a9cdca4d0ab22dcfa1c49bcb2788e41500141e002a92005a"	"Floating Pure Daisy"	"Парящая Чистая маргаритка"	"{""kind"": ""block_name"", ""location"": {}, ""source_id"": ""blocks"", ""state"": ""visible""}"	"1.19.3-original"	"native_ru"
"block:block.botania.floating_rafflowsia"	"sha256:6b67a83a93f17f849222416e06854eb1da00f7ff1a99ae457d2db0f39f288b3e"	"Floating Rafflowsia"	"Парящая Рафловзия"	"{""kind"": ""block_name"", ""location"": {}, ""source_id"": ""blocks"", ""state"": ""visible""}"	"1.19.3-original"	"native_ru"
"block:block.botania.floating_rannuncarpus"	"sha256:d0fad62f097cc268c1c489b054df8d7e5bab58190aec1b7ba4ee82c6fa477307"	"Floating Rannuncarpus"	"Парящий Раннункарпус"	"{""kind"": ""block_name"", ""location"": {}, ""source_id"": ""blocks"", ""state"": ""visible""}"	"1.19.3-original"	"native_ru"
"block:block.botania.floating_rannuncarpus_chibi"	"sha256:6b1034ee0a65342687479c5197c78a375fc86a7091c743d3531b489b8ea21599"	"Floating Rannuncarpus Petite"	"Парящий Маленький Раннункарпус"	"{""kind"": ""block_name"", ""location"": {}, ""source_id"": ""blocks"", ""state"": ""visible""}"	"1.19.3-original"	"native_ru"
"block:block.botania.floating_rosa_arcana"	"sha256:d575d94dc23dbabf2fc4043756b94ad1ae5d705800f4f8d77bebdcc096117295"	"Floating Rosa Arcana"	"Парящая Тайная роза"	"{""kind"": ""block_name"", ""location"": {}, ""source_id"": ""blocks"", ""state"": ""visible""}"	"1.19.3-original"	"native_ru"
"block:block.botania.floating_shulk_me_not"	"sha256:18765ffa4184c919b77a2a47febabff38c1d5e41ccfda8f0aa76133985e4e939"	"Floating Shulk Me Not"	"Парящая Дешалкерия"	"{""kind"": ""block_name"", ""location"": {}, ""source_id"": ""blocks"", ""state"": ""visible""}"	"1.19.3-original"	"native_ru"
"block:block.botania.floating_solegnolia"	"sha256:ef5f2655d2e07685499902d675a3165df3dd68c3f90939575766bccfb736550e"	"Floating Solegnolia"	"Парящая Солегнолия"	"{""kind"": ""block_name"", ""location"": {}, ""source_id"": ""blocks"", ""state"": ""visible""}"	"1.19.3-original"	"native_ru"
"block:block.botania.floating_solegnolia_chibi"	"sha256:3ecd942c727e5c681aa01ae623ca2f084a5adeea869a961335e04fa81c12bfa8"	"Floating Solegnolia Petite"	"Парящая Маленькая Солегнолия"	"{""kind"": ""block_name"", ""location"": {}, ""source_id"": ""blocks"", ""state"": ""visible""}"	"1.19.3-original"	"native_ru"
"block:block.botania.floating_spectranthemum"	"sha256:ad2a0c88d32740684837d9e66cd4f1f04803258952c88a9c11b03af11da87950"	"Floating Spectranthemum"	"Парящий Спектрантимум"	"{""kind"": ""block_name"", ""location"": {}, ""source_id"": ""blocks"", ""state"": ""visible""}"	"1.19.3-original"	"native_ru"
"block:block.botania.floating_spectrolus"	"sha256:44c9ed2d6fe40b249ce89f1c2508b21656d179f7d8fa42507cc679750d6b2a48"	"Floating Spectrolus"	"Парящий Cпектролис"	"{""kind"": ""block_name"", ""location"": {}, ""source_id"": ""blocks"", ""state"": ""visible""}"	"1.19.3-original"	"native_ru"
"block:block.botania.floating_tangleberrie"	"sha256:94773be7b053940546afc33b385d13562908faffbba8dee6dafcd218997f5ee1"	"Floating Tangleberrie"	"Парящая Путоягода"	"{""kind"": ""block_name"", ""location"": {}, ""source_id"": ""blocks"", ""state"": ""visible""}"	"1.19.3-original"	"native_ru"
"block:block.botania.floating_tangleberrie_chibi"	"sha256:7eae594e2e92009798b92ef0e5e75dab47e154bedec483a9ae5318e9baa3d866"	"Floating Tangleberrie Petite"	"Парящая Маленькая Путоягода"	"{""kind"": ""block_name"", ""location"": {}, ""source_id"": ""blocks"", ""state"": ""visible""}"	"1.19.3-original"	"native_ru"
"block:block.botania.floating_thermalily"	"sha256:795c3cd84d871c2e2ae5ce64016216a3cd220a01bcf58ee2bcacce84e0c6523a"	"Floating Thermalily"	"Парящая Теплолилия"	"{""kind"": ""block_name"", ""location"": {}, ""source_id"": ""blocks"", ""state"": ""visible""}"	"1.19.3-original"	"native_ru"
"block:block.botania.floating_tigerseye"	"sha256:fb56e8815159f9e3f559bb403d903edf8e1e7f19b0fb572ad2f44ea611175188"	"Floating Tigerseye"	"Парящий Тигроглаз"	"{""kind"": ""block_name"", ""location"": {}, ""source_id"": ""blocks"", ""state"": ""visible""}"	"1.19.3-original"	"native_ru"
"block:block.botania.floating_vinculotus"	"sha256:f13bf15c66e3a1a1ea45c9918d2a6c466374649327930af16ac9a62cd698c71c"	"Floating Vinculotus"	"Парящий Винолотос"	"{""kind"": ""block_name"", ""location"": {}, ""source_id"": ""blocks"", ""state"": ""visible""}"	"1.19.3-original"	"native_ru"
"block:block.botania.fork_light_relay"	"sha256:b8af1957de96f8ff1dd84635af3344b4655fcbfecaa1b10ac2faaa019ee5b850"	"Fork Luminizer"	"Форк-люминайзер"	"{""kind"": ""block_name"", ""location"": {}, ""source_id"": ""blocks"", ""state"": ""visible""}"	"1.19.3-original"	"native_ru"
"block:block.botania.framed_dreamwood"	"sha256:018a177225f15bf48475daed9e6a666222ea978c54625e85fc6ec3874d48b8a3"	"Framed Dreamwood Planks"	"Обрамленная древесина мечтаний"	"{""kind"": ""block_name"", ""location"": {}, ""source_id"": ""blocks"", ""state"": ""visible""}"	"1.19.3-original"	"native_ru"
"block:block.botania.framed_livingwood"	"sha256:ef5689329b69a912eb9ecb89421bc9c340eaac03fdbd152f29804ee266de9870"	"Framed Livingwood Planks"	"Резное жизнедерево"	"{""kind"": ""block_name"", ""location"": {}, ""source_id"": ""blocks"", ""state"": ""visible""}"	"1.19.3-original"	"native_ru"
"block:block.botania.gaia_pylon"	"sha256:2e2d11b9e64980a4e0682e881dcc47d4189a0edda5e2d518fb74008a92f37bb8"	"Gaia Pylon"	"Гайа пилон"	"{""kind"": ""block_name"", ""location"": {}, ""source_id"": ""blocks"", ""state"": ""visible""}"	"1.19.3-original"	"native_ru"
"block:block.botania.glimmering_dreamwood_log"	"sha256:b647f980449051d09a5385513802ca59891c2888eb20a8ac580db72273c41700"	"Glimmering Dreamwood Log"	"Светящееся бревно мечтаний"	"{""kind"": ""block_name"", ""location"": {}, ""source_id"": ""blocks"", ""state"": ""visible""}"	"1.19.3-original"	"native_ru"
"block:block.botania.glimmering_stripped_dreamwood_log"	"sha256:7f3488bbcf7a5260671e49b779aed96a0f4c8c676958fcb860265c08df1c8d30"	"Glimmering Stripped Dreamwood Log"	"Светящееся обтёсанное бревно мечтаний"	"{""kind"": ""block_name"", ""location"": {}, ""source_id"": ""blocks"", ""state"": ""visible""}"	"1.19.3-original"	"native_ru"
"block:block.botania.glimmering_stripped_livingwood"	"sha256:1177da1f1698f4bbbf3fe03c72f3a320fc057ff9bb6ae5255002f539b2f01766"	"Glimmering Stripped Livingwood"	"Светящееся обтёсанное жизнедерево"	"{""kind"": ""block_name"", ""location"": {}, ""source_id"": ""blocks"", ""state"": ""visible""}"	"1.19.3-original"	"native_ru"
"block:block.botania.gray_petal_block"	"sha256:2a1c4b7074e81ce85ad2c660d1d55a005639cbb79c6cee8fe3227d26bfecc57e"	"Gray Petal Block"	"Серый лепестковый блок"	"{""kind"": ""block_name"", ""location"": {}, ""source_id"": ""blocks"", ""state"": ""visible""}"	"1.19.3-original"	"native_ru"
"block:block.botania.green_petal_block"	"sha256:f8b5bb982fca03c547e03fc68ed5d5f4f7dae67c26a571d74b8a3e6cd1f72860"	"Green Petal Block"	"Зелёный лепестковый блок"	"{""kind"": ""block_name"", ""location"": {}, ""source_id"": ""blocks"", ""state"": ""visible""}"	"1.19.3-original"	"native_ru"
"block:block.botania.heisei_dream"	"sha256:fbd8073eca9b63e0b7ec3d7362fb56ad5cb358c452421a34a74ee61bc543767b"	"Heisei Dream"	"Мечта Хэйсэй"	"{""kind"": ""block_name"", ""location"": {}, ""source_id"": ""blocks"", ""state"": ""visible""}"	"1.19.3-original"	"native_ru"
"block:block.botania.hopperhock"	"sha256:1e9476ddd6575a3e0b35751fc823d7e00dad2f7db6f4fb5d3e22a77650b57c59"	"Hopperhock"	"Вороток"	"{""kind"": ""block_name"", ""location"": {}, ""source_id"": ""blocks"", ""state"": ""visible""}"	"1.19.3-original"	"native_ru"
"block:block.botania.hopperhock_chibi"	"sha256:4e16496c2e49e2d753de20bbabd8f0d265ab3d9e2b7338ad295a58dbebef4644"	"Hopperhock Petite"	"Маленький Вороток"	"{""kind"": ""block_name"", ""location"": {}, ""source_id"": ""blocks"", ""state"": ""visible""}"	"1.19.3-original"	"native_ru"
"block:block.botania.hourglass"	"sha256:80c68bb9cf2feffd8704414b0eff5976fa451cc1eeac30fa0200baf87a0d57ea"	"Hovering Hourglass"	"Песочные часы"	"{""kind"": ""block_name"", ""location"": {}, ""source_id"": ""blocks"", ""state"": ""visible""}"	"1.19.3-original"	"native_ru"
"block:block.botania.hydroangeas_motif"	"sha256:a2423fe4608e32f06cad818840d1bf93f8810821d260bb4984f85e73e8a8e060"	"Hydroangeas Motif"	"Мотив Гортензии"	"{""kind"": ""block_name"", ""location"": {}, ""source_id"": ""blocks"", ""state"": ""visible""}"	"1.19.3-original"	"native_ru"
"block:block.botania.incense_plate"	"sha256:e0cedecfd7466b570fb09a63050b3583f405d2b4d3939cd275c488e7f6e60fe1"	"Incense Plate"	"Ароматическая плита"	"{""kind"": ""block_name"", ""location"": {}, ""source_id"": ""blocks"", ""state"": ""visible""}"	"1.19.3-original"	"native_ru"
"block:block.botania.jiyuulia"	"sha256:e2a7d3338d05358bd5a8bc0e82794c822b86b7efe69365db499da18165efebba"	"Jiyuulia"	"Джиулия"	"{""kind"": ""block_name"", ""location"": {}, ""source_id"": ""blocks"", ""state"": ""visible""}"	"1.19.3-original"	"native_ru"
"block:block.botania.jiyuulia_chibi"	"sha256:8418c3f0efda10789b29f33a6b2524bfd71c9d127ef531292c79cb9232494bf6"	"Jiyuulia Petite"	"Маленькая Джиулия"	"{""kind"": ""block_name"", ""location"": {}, ""source_id"": ""blocks"", ""state"": ""visible""}"	"1.19.3-original"	"native_ru"
"block:block.botania.kekimurus"	"sha256:07f40e1608539c22aa67bc39bfe56fecfc8263f785cbc43fc7ef8b2d4a120792"	"Kekimurus"	"Кикиморус"	"{""kind"": ""block_name"", ""location"": {}, ""source_id"": ""blocks"", ""state"": ""visible""}"	"1.19.3-original"	"native_ru"
"block:block.botania.light_blue_petal_block"	"sha256:f085148b9be766b18c20a08b16dc8c714310d3c95380211c19604b37bd00ebfd"	"Light Blue Petal Block"	"Голубой лепестковый блок"	"{""kind"": ""block_name"", ""location"": {}, ""source_id"": ""blocks"", ""state"": ""visible""}"	"1.19.3-original"	"native_ru"
