"id"	"kind"	"status"	"source_hash"	"native_translation"	"translation"	"source"
"ie-manual:immersiveengineering:breaker.txt:line:5"	"manual_text"	"REVIEW_NATIVE"	"sha256:26c00a0ea361d5a1c6b59413384048e01fa3151b31cdb1b3659331a75df3201f"	"<&rs_breaker>Редстоуновый выключатель похож на обычный выключатель, но не может управляться вручную. Вместо этого потребуется сигнал редстоуна, чтобы разорвать соединение. В свою очередь, это устройство изолировано достаточно хорошо, чтобы обеспечить подключение высоковольтных проводов!"	"<&rs_breaker>Редстоуновый выключатель похож на обычный выключатель, но не может управляться вручную. Вместо этого потребуется сигнал редстоуна, чтобы разорвать соединение. В свою очередь, это устройство изолировано достаточно хорошо, чтобы обеспечить подключение высоковольтных проводов!"	"<&rs_breaker>The Redstone Breaker is similar to a normal breaker switch, but cannot be operated manually. Instead, it will require a redstone signal to break the connection. In return, this device is insulated well enough to allow the connection of HV wires as well!"
"ie-manual:immersiveengineering:bullets.txt:line:0"	"manual_text"	"STALE_NATIVE"	"sha256:8c796236a713c022e5a5172d9953c835d809f01a8e45969f73978fce9f086767"	""	""	"Revolver Cartridges"
"ie-manual:immersiveengineering:bullets.txt:line:2"	"manual_text"	"STALE_NATIVE"	"sha256:5f477eda1bdf23ff900befb24fe6c430cd274c453d5e9ad96c62e879426ea5b3"	""	""	"Cartridges are created in the Engineer's Workbench, by the use of specific <link;blueprints;Engineer's Blueprints>. Blueprints for normal ammunition you can create yourself, but some more advanced types will require you to buy adequate blueprints from someone else.<np>"
"ie-manual:immersiveengineering:bullets.txt:line:3"	"manual_text"	"STALE_NATIVE"	"sha256:46f620c2ea1589673f6eae8e124e88d055b00d6bb4f5158ee276db410a45545a"	""	""	"<&empty>§lEmpty §lCasings§r and §lShells§r are the basis for every projectile. Empty Casings can also be crafted in the <link;metal_press;Metal Press>, using the Bullet Casing mold, which reduces the copper required. Similarly, Empty Shells can be made out of <link;plastic;Phenolic Resin;empty_shell> in a bottling machine.<np>"
"ie-manual:immersiveengineering:bullets.txt:line:4"	"manual_text"	"STALE_NATIVE"	"sha256:42c495cfbc769b063acfdb4a58c27c3b01ece7d3bee735f174dec78a13c3fa9d"	""	""	"<&casull>§lCasull §lCartridges§r are created with a ""Common Projectiles"" blueprint. They are a simple lead projectile inflicting medium damage.<np>"
"ie-manual:immersiveengineering:bullets.txt:line:5"	"manual_text"	"STALE_NATIVE"	"sha256:c9540477d3df20c8fab3a819228208398f93b3c68ed8b50faa6e98ac1f19bbb9"	""	""	"<&ap>§lArmor-Piercing §lCartridges§r are created with the same blueprint. They do the same amount of damage but penetrate armor by sheer kinetic force.<np>"
"ie-manual:immersiveengineering:bullets.txt:line:6"	"manual_text"	"STALE_NATIVE"	"sha256:b18c5365ba9af7f35c084e35e655b5acdef976df2a59785a709fa30a526ecff4"	""	""	"<&buckshot>§lBuckshot §lCartridges§r, created with the aforementioned blueprint, are filled with multiple small projectiles that are fired out in a cone shape. This cartridge is highly effective at short range.<np>"
"ie-manual:immersiveengineering:bullets.txt:line:7"	"manual_text"	"STALE_NATIVE"	"sha256:dade4578d83bbb12ae5e73ef66b1aa834f50e046d99f94c4d292b0c647cceb00"	""	""	"<&he>§lHigh-Explosive §lCartridges§r are created with a ""Common Projectiles"" blueprint. They fire a projectile that explodes on impact, causing damage to living creatures and terrain.<np>"
"ie-manual:immersiveengineering:bullets.txt:line:8"	"manual_text"	"STALE_NATIVE"	"sha256:972e50c0a81a8a80646f2f27a01ff74558080b188e247c541948fd11b4008542"	""	""	"<&silver>§lSilver §lCartridges§r, also created with a ""Common Projectiles"" blueprint, consist of a lead core wrapped in silver, making them highly effective against undead.<np>"
"ie-manual:immersiveengineering:bullets.txt:line:9"	"manual_text"	"STALE_NATIVE"	"sha256:28ca8e31fadd7f15e9e4deba22df405ed88a2a86ae6ceb4e9889ad0281d83c66"	""	""	"<&dragon>§lDragon's §lBreath Cartridges§r are created with a ""Specialized Projectiles"" blueprint. Similarly to Buckshot, they are effective at short range, but instead of small metal shots, they are filled with a flammable metal dust, creating a blast of flame.<np>"
"ie-manual:immersiveengineering:bullets.txt:line:10"	"manual_text"	"STALE_NATIVE"	"sha256:452deaebc382b2b653ce2f9508cba365f220cfb27f2fe1d3796f62c25a11fdb8"	""	""	"<&potion>§lPhial §lCartridges§r are also created with a ""Specialized"" blueprint. They can be filled with any potion by crafting them together in a crafting grid and this potion will then be applied on impact. Normal potions require a direct hit, splash potions have an area of effect and Lingering Potions will create a temporary, lingering potion cloud.<np>"
"ie-manual:immersiveengineering:bullets.txt:line:11"	"manual_text"	"STALE_NATIVE"	"sha256:a8ebf60542d9eab8ac73d14c61c3857a02d4a44df85efb704e2802700a8d3430"	""	""	"<&flare>§lFlare §lCartridges§r are created with a ""Specialized"" blueprint. When fired, the flare explodes after a certain distance and then slowly sinks to the ground. You can combine the cartridge with dyes in a crafting table to change its colour.<np>"
"ie-manual:immersiveengineering:bullets.txt:line:12"	"manual_text"	"STALE_NATIVE"	"sha256:78c0577a8421046595b29a7bddc9f0f54e3ae6c4177fc43578b3c5f4d2323c95"	""	""	"<&homing>§lHoming §lCartridges§r are created with a ""Specialized Projectiles"" blueprint. Using the intriguing properties of an Eye of Ender, these projectiles gain the ability to seek out and chase the closest target."
"ie-manual:immersiveengineering:bullets.txt:line:13"	"manual_text"	"STALE_NATIVE"	"sha256:854a939cfad5dc9ae4ba7574c392ed1fdfda9cd8f20bba3a5cca2405fe27cc37"	""	""	"<&wolfpack>§lWolfpack §lCartridges§r are created with the same blueprint and consist of a collection of multiple homing shots in a single shell. The initial projectile is unguided, but on impact, it splits into six target seeking shots that shred surrounding enemies."
"ie-manual:immersiveengineering:buzzsaw.txt:line:0"	"manual_text"	"STALE_NATIVE"	"sha256:d1288f58bedebf842ae138ab07c87f42fe6cc53dd06205fea470e79e2779ad6f"	""	""	"Buzzsaw"
"ie-manual:immersiveengineering:buzzsaw.txt:line:1"	"manual_text"	"STALE_NATIVE"	"sha256:40b66675c2e8ea56a90c525b1dafd72d9c22f977e105493432dea5cb53510ee6"	""	""	"We Don't Go To Ravenholm"
"ie-manual:immersiveengineering:buzzsaw.txt:line:2"	"manual_text"	"STALE_NATIVE"	"sha256:26f4a0bd1f557e8410ea1de051d5a4d13cd8c2dec31ba9d3fab155244a6cffda"	""	""	"<&recipes>This large, portable buzzsaw is designed to make quick work of trees and other pieces of foliage that may stand in the way of a pristine factory building."
"ie-manual:immersiveengineering:buzzsaw.txt:line:3"	"manual_text"	"STALE_NATIVE"	"sha256:fca9938ed83ae0ec76a6155b4820a0a2c0374df04cbdd80f5669f1b524a94e49"	""	""	"After using the <link;workbench;Engineer's Workbench;start> to place a sawblade in it, and loading it with  <link;refinery;Biodiesel;diesel> or another fuel, it can be used to carve through everything from small birches to large jungle trees."
"ie-manual:immersiveengineering:buzzsaw.txt:line:5"	"manual_text"	"STALE_NATIVE"	"sha256:b07241da256403fb85ddb62e341210bd95d4ac748de7976218e4328934ae0adb"	""	""	"Like some other tools, the buzzsaw can be modified in the <link;workbench;Engineer's Workbench>. These upgrades affect the size of the internal tank and the durability of its sawblade."
