id	source_hash	translation
mantle-book:tconstruct:encyclopedia:tools/small/tconstruct_sword.json:/properties/3	sha256:40be51e8a3bddedd66ed1cf9dae278ba0d8e8ab20d17e7921b7dd2e433251008	Разящий удар
mantle-book:tconstruct:encyclopedia:tools/small/tconstruct_sword.json:/text/0/text	sha256:c7d49c7f189e0473c1ca4486d5a53fbf45fbe2ff44fb2364d6624acc4490040e	Меч - универсальное оружие, дающее среднюю скорость и атаку.
mantle-book:tconstruct:encyclopedia:tools/small/tconstruct_sword.json:/text/1/text	sha256:7d5e3f1e5047ff599e5eb7cca447e38024a1b0a5f7a10040cda2d1f483f01f26	Расширители на мече увеличивают область разящего удара, а модификатор Шёлковый даст возможность стричь как ножницами.
mantle-book:tconstruct:encyclopedia:tools/staff.json:/text/0/text	sha256:8b84ba4ef9375031a97916e5301878feaa09eed7d8b093bf9b6ea4fed68f3b59	Посохи — это легко модифицируемые инструменты. Хотя у них нет потенциала ближнего боя, он компенсируется широким спектром способностей, которые они могут использовать как для взаимодействия, так и для атаки. В частности, они повышают скорость передвижения на 40% при использовании и позволяют блокировать до 15 единиц урона.
mantle-book:tconstruct:encyclopedia:tools/staff.json:/text/1/text	sha256:8542af0116b43cfe4d8e1787f0113328a9abf8f7588d79d12bb657f7174bd867	Умения посохов можно настроить на верстаке модификаторов.
mantle-book:tconstruct:encyclopedia:tools/staff.json:/title	sha256:9b2039ce089477ff3528c7a400062f0c5c511663f1f5bce14298ab068e09372b	Посохи
mantle-book:tconstruct:encyclopedia:tools/staff/tconstruct_earth_staff.json:/properties/0	sha256:a8031f8d73800137d745e2fe325e510116df61f967aa519826d1a17ef847ab91	800 Прочность
mantle-book:tconstruct:encyclopedia:tools/staff/tconstruct_earth_staff.json:/properties/1	sha256:394ad33f3a1be99dad054e66ffb75cde4b76a0ccace44faca39fca419961eabb	1 мощность снаряда
mantle-book:tconstruct:encyclopedia:tools/staff/tconstruct_earth_staff.json:/properties/2	sha256:880a629e3c7d778bb33c0fc6609ded0a8fc4dd7be2af14aade149a5d1ba97a1b	0,9 Точность
mantle-book:tconstruct:encyclopedia:tools/staff/tconstruct_earth_staff.json:/properties/3	sha256:a806036414e226c6dd54505cf057435e0c1861dea8fc1ef5ddcd9bf448e461a9	35 Макс. блокировка
mantle-book:tconstruct:encyclopedia:tools/staff/tconstruct_earth_staff.json:/properties/4	sha256:0b94c38f012402ee9fdeac32b595fdbc73b5029de579fd5a564396afd41aa85f	Угол блока 140
mantle-book:tconstruct:encyclopedia:tools/staff/tconstruct_earth_staff.json:/properties/5	sha256:2b81cd5b0166137585fede4626d22120c23777d557baa1bfbd658ba834672436	2 слота для улучшений
mantle-book:tconstruct:encyclopedia:tools/staff/tconstruct_earth_staff.json:/properties/6	sha256:9a7e003270efd7a93c547087f3c6f33976d8901e8c611c35d1d4a46ead3540fd	3 слота защиты
mantle-book:tconstruct:encyclopedia:tools/staff/tconstruct_earth_staff.json:/properties/7	sha256:ef94477eb5f7f7d0689ca799126ff23313b50dad46935733deab341898982d14	2 слота для умений
mantle-book:tconstruct:encyclopedia:tools/staff/tconstruct_earth_staff.json:/text/0/text	sha256:6500f93ffe64cace0ee80282df674e2ae43e3de012d84a5378c6a9707ba05549	Посох из земной слизи — вариант посоха с высокой защитой и точностью.
mantle-book:tconstruct:encyclopedia:tools/staff/tconstruct_ender_staff.json:/properties/0	sha256:c6e425e7acc705e45f7979fe7178d6c3e743a33247574e0fb6b66abdc5df802f	1520 Прочность
mantle-book:tconstruct:encyclopedia:tools/staff/tconstruct_ender_staff.json:/properties/1	sha256:df9b55106b60fd3f3b98797c4a44df5803bb41fda0f189ed3bc26cdda31d467a	3 Мощность снаряда
mantle-book:tconstruct:encyclopedia:tools/staff/tconstruct_ender_staff.json:/properties/2	sha256:79eb7d7bec5e46c368745a7f23d4b9ac17fe0bf740545988bc616392ba287963	Точность 0,5.
mantle-book:tconstruct:encyclopedia:tools/staff/tconstruct_ender_staff.json:/properties/3	sha256:a32fd0ca172734a802d52bc7baa037f7e3562413f37372bee2fdfa73352071f7	3 слота для улучшений
mantle-book:tconstruct:encyclopedia:tools/staff/tconstruct_ender_staff.json:/properties/4	sha256:4edfff59e0b2e0665ed9b325f5c8a4096c3bc32a36350e7cf2c3050f089ad79e	1 слот защиты
mantle-book:tconstruct:encyclopedia:tools/staff/tconstruct_ender_staff.json:/properties/5	sha256:ef94477eb5f7f7d0689ca799126ff23313b50dad46935733deab341898982d14	2 слота для умений
mantle-book:tconstruct:encyclopedia:tools/staff/tconstruct_ender_staff.json:/properties/6	sha256:f5b5e5f8999d3a86bec850c8b373f8d6aa8447a874848e1f7aeca099ed97ed7f	Досягаемость II
mantle-book:tconstruct:encyclopedia:tools/staff/tconstruct_ender_staff.json:/text/0/text	sha256:9fcb1bd2ab8773ebfc462fb1ab900766be393b615abbb888b218407ca1d393fe	Посох Эндер-слизь — это вариант посоха с большим радиусом действия и мощью.
mantle-book:tconstruct:encyclopedia:tools/staff/tconstruct_ichor_staff.json:/properties/0	sha256:59dfbafe8923115dc55329fce31c5f70878bd97fcf298dab8b70cbc20ecef98a	1225 Прочность
mantle-book:tconstruct:encyclopedia:tools/staff/tconstruct_ichor_staff.json:/properties/1	sha256:3887c7f459f77ca6499d29d0a92007849209fec8aa039dfed799b7b0e3f3bea4	1.2 Скорость
mantle-book:tconstruct:encyclopedia:tools/staff/tconstruct_ichor_staff.json:/properties/2	sha256:be4757ba8c4bf5dac54d41825c81c946b844644de9e16a07c2c8b4ce7b44be16	0,75 Скорость натяжения
mantle-book:tconstruct:encyclopedia:tools/staff/tconstruct_ichor_staff.json:/properties/3	sha256:2b81cd5b0166137585fede4626d22120c23777d557baa1bfbd658ba834672436	2 слота для улучшений
mantle-book:tconstruct:encyclopedia:tools/staff/tconstruct_ichor_staff.json:/properties/4	sha256:439f36c14f08e607ec2119b8ee3f5571d481955737318da082fe9099b6afea3c	3 слота для умений
mantle-book:tconstruct:encyclopedia:tools/staff/tconstruct_ichor_staff.json:/text/0/text	sha256:383128fe7e3aa0523716c5f6e6d1982299834daee1248a511cc65e910d974b5c	Ихоровый посох — вариант посоха с большим количеством слотов для умений и высокой скоростью полёта.
mantle-book:tconstruct:encyclopedia:tools/staff/tconstruct_sky_staff.json:/properties/0	sha256:2c600bf5aaf7c9c3d7d38304b52c3d16610c45cd2477b813dea3ba67251f917d	500 Прочность
mantle-book:tconstruct:encyclopedia:tools/staff/tconstruct_sky_staff.json:/properties/1	sha256:6db2c2e17f7fc136a3cf84829dd2fde297ca05ff744019fdc6c60fec5dda8e43	0,8 Скорость
mantle-book:tconstruct:encyclopedia:tools/staff/tconstruct_sky_staff.json:/properties/2	sha256:d2b3ed34ea22a3c1f0409cc709c6ccce93071f9ecca98086b2efbdbaf9438ac3	1.25 Скорость натяжения
mantle-book:tconstruct:encyclopedia:tools/staff/tconstruct_sky_staff.json:/properties/3	sha256:e43f8a64d89bf42f381b8674f1e586d4b1d197bf4259ed7e6ae2bfdae1a42f02	5 слотов для улучшений
mantle-book:tconstruct:encyclopedia:tools/staff/tconstruct_sky_staff.json:/properties/4	sha256:ef94477eb5f7f7d0689ca799126ff23313b50dad46935733deab341898982d14	2 слота для умений
mantle-book:tconstruct:encyclopedia:tools/staff/tconstruct_sky_staff.json:/text/0/text	sha256:98e86642b1f35f032802a734c249b50b9ce16ca2f0e3473ed91588dae402c4ca	Посох из небесной слизи — быстрый вариант посоха с большим количеством слотов для улучшений.
mantle-book:tconstruct:encyclopedia:upgrades/armor.json:/text/0/text	sha256:876bbd395fc0472549dd9d02d57708098421a6e00fea6273837fa38b28f3c24a	Улучшения брони обычно эффективны для одного типа брони или предназначены для контратаки. Если применимо к нескольким частям, эффекты обычно каким-то образом взаимодействуют.
mantle-book:tconstruct:encyclopedia:upgrades/armor.json:/text/1/text	sha256:46748c70dd7fe0fd6def8136cec290b1929de7b5a0e5aaf042dab6b5130e1275	Модификаторы контратаки щита работают только во время блока, но в остальном они в два раза эффективнее. Другие модификаторы щита работают пассивно.
mantle-book:tconstruct:encyclopedia:upgrades/armor.json:/title	sha256:3f9fc996330bf62413443b616b442a9b9600dd5e5b6a62de23f7a8761fe3dbaf	Улучшения брони
mantle-book:tconstruct:encyclopedia:upgrades/armor/boots/tconstruct_depth_strider.json:/effects/0	sha256:a5319476fbdb64b586d46514aed7ee03babc61ceba27518cb29b165da3cb0e01	Максимум 3 уровня.
mantle-book:tconstruct:encyclopedia:upgrades/armor/boots/tconstruct_depth_strider.json:/effects/1	sha256:6986ff1df5b4c2e99417171599bfc4b3a2cbf9fe1b3a22d4cb8db4e3eb1f3f17	Требуется 1 слот для улучшения на каждый уровень.
mantle-book:tconstruct:encyclopedia:upgrades/armor/boots/tconstruct_depth_strider.json:/text/0/text	sha256:587a879a75f3f12be86412c398100ca337e0214fd81bdec2372e9db48ada2f6e	Снижает штраф за перемещение под водой на 33% за уровень. На уровне 3 штраф за передвижение под водой отсутствует.
mantle-book:tconstruct:encyclopedia:upgrades/armor/boots/tconstruct_feather_falling.json:/effects/0	sha256:b6522dc564bcba54a3be4f9d4836c2cb7fd802f8824108bdf3a426bb02455e8b	Возможность постепенного применения уровней
mantle-book:tconstruct:encyclopedia:upgrades/armor/boots/tconstruct_feather_falling.json:/effects/1	sha256:f9b54a82a08e6a336f8c9a8313eb61cbbb09ac23e4b8c8a6e392d43c2f302be9	Максимум 2 уровня.
mantle-book:tconstruct:encyclopedia:upgrades/armor/boots/tconstruct_feather_falling.json:/effects/2	sha256:6986ff1df5b4c2e99417171599bfc4b3a2cbf9fe1b3a22d4cb8db4e3eb1f3f17	Требуется 1 слот для улучшений за уровень
mantle-book:tconstruct:encyclopedia:upgrades/armor/boots/tconstruct_feather_falling.json:/text/0/text	sha256:10d69e074d48d51a2e6342b93de2ef066d6fb74e63fbdfac91fe2ea0db1ac234	Дает +25% сопротивления урону от падения за уровень, максимум до +50% на 2 уровнях.
mantle-book:tconstruct:encyclopedia:upgrades/armor/boots/tconstruct_lightspeed.json:/effects/0	sha256:b6522dc564bcba54a3be4f9d4836c2cb7fd802f8824108bdf3a426bb02455e8b	Можно применять уровни постепенно.
mantle-book:tconstruct:encyclopedia:upgrades/armor/boots/tconstruct_lightspeed.json:/effects/1	sha256:a5319476fbdb64b586d46514aed7ee03babc61ceba27518cb29b165da3cb0e01	Максимум 3 уровня.
mantle-book:tconstruct:encyclopedia:upgrades/armor/boots/tconstruct_lightspeed.json:/effects/2	sha256:6986ff1df5b4c2e99417171599bfc4b3a2cbf9fe1b3a22d4cb8db4e3eb1f3f17	Требуется 1 слот для улучшения на каждый уровень.
mantle-book:tconstruct:encyclopedia:upgrades/armor/boots/tconstruct_lightspeed.json:/text/0/text	sha256:efda666cf556960ccef8574fea681999c8592c96a742333700691387331051f7	Дает +9% скорости передвижения за уровень в хорошо освещенных местах. Если область не так хорошо освещена, некоторый прирост все равно будет предоставлен, но не так сильно.
mantle-book:tconstruct:encyclopedia:upgrades/armor/boots/tconstruct_lightspeed.json:/text/1/text	sha256:f8bb172e9f9b4999799b229f34c4c432567d1b03f461f74ea2e83be811efccd2	Когда этот модификатор активен, ботинки постепенно теряют прочность.
mantle-book:tconstruct:encyclopedia:upgrades/armor/boots/tconstruct_long_fall.json:/effects/0	sha256:4790242817445a0eed06501a9777543cd0aa4b0dc0b936102d62e58503da1099	Максимум 1 уровень
mantle-book:tconstruct:encyclopedia:upgrades/armor/boots/tconstruct_long_fall.json:/effects/1	sha256:7a678cb7fefc9f9e866f1cf12896646958050d908ddc861d50d23f0d19d1a514	Требуется Невесомость II.
mantle-book:tconstruct:encyclopedia:upgrades/armor/boots/tconstruct_long_fall.json:/effects/2	sha256:2c5a6b199713c11725e6f5ecda0f1e6006548abb77f03ac4e777bb2fb960a5b8	Требуется 1 слот для улучшений.
mantle-book:tconstruct:encyclopedia:upgrades/armor/boots/tconstruct_long_fall.json:/text/0/text	sha256:1285a9a30cbd41160c27393a0b066b196d7538b02cc153e8d4acd4b5ed4519f6	Нейтрализует весь урон от падения.
mantle-book:tconstruct:encyclopedia:upgrades/armor/boots/tconstruct_soulspeed.json:/effects/0	sha256:a5319476fbdb64b586d46514aed7ee03babc61ceba27518cb29b165da3cb0e01	Максимум 3 уровня.
mantle-book:tconstruct:encyclopedia:upgrades/armor/boots/tconstruct_soulspeed.json:/effects/1	sha256:6986ff1df5b4c2e99417171599bfc4b3a2cbf9fe1b3a22d4cb8db4e3eb1f3f17	Требуется 1 слот для улучшения на каждый уровень.
mantle-book:tconstruct:encyclopedia:upgrades/armor/boots/tconstruct_soulspeed.json:/text/0/text	sha256:675b88c68c9b87d9445bb0bc6173466d20b74d5176ab9254f442c8cd44821c2e	Дает +40,5% скорости на песке душ плюс дополнительно 10,5% за каждый дополнительный уровень. Уменьшает замедление при ходьбе по песку душ.
mantle-book:tconstruct:encyclopedia:upgrades/armor/boots/tconstruct_soulspeed.json:/text/1/text	sha256:f8bb172e9f9b4999799b229f34c4c432567d1b03f461f74ea2e83be811efccd2	Когда этот модификатор активен, ботинки постепенно теряют прочность.
