id	source_hash	translation
ie-manual:immersiveengineering:chemicals.txt:line:8	sha256:5eb46007e96edd37cb3f4b16bbe870f145ab43103a8b29466a5ef24028e48867	§2Промышленное удобрение§r значительно ускоряет рост растений в клоше. Его делают из трёх перечисленных выше питательных веществ и воды.
ie-manual:immersiveengineering:chemthrower.txt:line:0	sha256:8f216687d8e84cf0481911cfcdad5f98600101d8d91c378b601a8d7426a731d2	Химический метатель
ie-manual:immersiveengineering:chemthrower.txt:line:1	sha256:22fcebc728a873d84caab4ad002e5c534f9d6d64701bdc6afd9d2430011283fb	СЖИГИТЕ ВСЕ ВЕЩИ!
ie-manual:immersiveengineering:chemthrower.txt:line:2	sha256:5f08be31c22dea29660a3e109e0e4efda5e051ed7b38a3790867d2edee1a6a58	Химический метатель выбрасывает содержимое внутреннего бака. В него можно залить любое текучее вещество — жидкость или газ — и распылить его нажатием ПКМ.
ie-manual:immersiveengineering:chemthrower.txt:line:3	sha256:7d4d5d60200f4c5b0c62c3be4dd0cf716dfcb71f5d11ad3a382a287ece36cb24	Он также умеет поджигать горючую жидкость. Чтобы включить или выключить запальник, нажмите ПКМ, удерживая Shift.
ie-manual:immersiveengineering:chemthrower.txt:line:4	sha256:30feaa208a2b0f7df56171781c5a7da617c663e20275ca98189ce0ad3595994f	Как и некоторые другие инструменты, химический метатель можно улучшать в <link;workbench;верстаке инженера>. Улучшения влияют на объём бака, дальность и разброс; они описаны на следующих страницах.<np>
ie-manual:immersiveengineering:chemthrower.txt:line:5	sha256:2a955c308c0f87747fa3c97cbb8eaf4f7117d5b00a048050edbf7b7e444d58e6	<&large>§2Большой резервуар§r увеличивает емкость жидкости Химического метателя на 2000 мБ.
ie-manual:immersiveengineering:chemthrower.txt:line:6	sha256:67cb48793d0ac349dc6733781d17e0329762cd7f9566f45c67ef2319b85a9a8a	<&focus>§2Фокусированное сопло§r уменьшает разброс распыляемой жидкости, а также немного увеличивает дальность ее действия, позволяя поражать дальнейшие цели с большей точностью.
ie-manual:immersiveengineering:chemthrower.txt:line:7	sha256:d0135c86b87cfcf316a7e829ae9a749c35cf0cbb4c43d1d978f2e1b069cc26da	<&multi>§2Мультибак§r позволяет химическому метателю хранить до трёх разных жидкостей. Выберите активный бак с помощью <config;b;tools.chemthrower.scroll;sneaking and using the scrollwheel, or through use of;using> клавиши §l<keybind;key.immersiveengineering.chemthrowerSwitch>§r, если она назначена в настройках.
ie-manual:immersiveengineering:chemthrower.txt:line:8	sha256:1be7466afcda00959f8a4fc08933e023aaf95e12bf6d41320b5c74f88a910cd5	Это улучшение несовместимо с §2большим баком§r.
ie-manual:immersiveengineering:clinker_brick.txt:line:0	sha256:ec364e6576baf7c6c8b4c8069be243a5f27149f75c92a2c5cadcb0f578a60703	Клинкерные кирпичи
ie-manual:immersiveengineering:clinker_brick.txt:line:1	sha256:11f0828157652597b38f2183ab2090fd0dc5f898b5607f3a95a74f467fa00bf7	Стеклянные дома и камни
ie-manual:immersiveengineering:clinker_brick.txt:line:11	sha256:ad5b29fc0a088072d9ed1f84f5a12c3622db6f7a54785256af566da4c02cf7fa	Верхний ряд §2стен из клинкерного кирпича§r украшен небольшим выступом из обожжённого кирпича.
ie-manual:immersiveengineering:clinker_brick.txt:line:3	sha256:94e755a47af40c5236b1e21bf5dc2c8f59658f2ec30d77988ac72cfb8a832f6c	Искусство обжига кирпича продвинулось настолько, что части партии больше не пропадают, превращаясь в клинкер из-за близости к огню.
ie-manual:immersiveengineering:clinker_brick.txt:line:5	sha256:1bc405a37d9d21b4126b1c5cd19bb91f74e09b226600a71c84994376f800e5bc	Тем не менее, те, кто хочет воссоздать культовый вид фасадов из клинкерного кирпича, могут нагреть кирпичи в §2коптильне§r, чтобы остекловать и обуглить внешние кирпичи, превратив их в §2Клинкерные кирпичи§r.
ie-manual:immersiveengineering:clinker_brick.txt:line:7	sha256:4f5020a635d7f7d49b1867b67463ee8814ad87ab1c0bf776a785378068a76347	Чтобы дополнить фасады из клинкерного кирпича, его можно соединить с терракотой и получить декоративные §2угловые блоки§r и §2подоконники§r.
ie-manual:immersiveengineering:clinker_brick.txt:line:9	sha256:87278212500595aa8088762d813b1b4a516f4a857299daa8adf47ca00f697501	Из клинкерного кирпича также можно делать лестницы, плиты и стены.
ie-manual:immersiveengineering:cokeoven.txt:line:0	sha256:f858f4590eb87c97ba0174e7ac73354ef762e90c295b81126708c36c8759c164	Коксовая печь
ie-manual:immersiveengineering:cokeoven.txt:line:1	sha256:adc30b0e62e6c070356a7e93e0b8bd26a03bbeb23efced141841aad759978c30	Горячая тема!
ie-manual:immersiveengineering:cokeoven.txt:line:2	sha256:c9688e3aa3aac0dfa785170cabb3ef07a6b885db80715cea5998ac53f5d986eb	<&recipe>Коксовая печь — первая важная машина, необходимая для развития в Immersive Engineering. Она работает просто: нагревает уголь или угольные блоки без доступа кислорода и создаёт §2коксовый уголь§r — богатое углеродом топливо.
